COUNTRY CODE,year,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
ML,2023,43,7,12,5,31,38,59097600.000000000000,85435534.883720930233,0.00000000000000000000,0.00000000000000000000
ML,2024,4,4,4,3,0,1,1209600.000000000000,49420800.000000000000,,0.00000000000000000000
ML,2025,27,5,13,8,14,19,8972800.000000000000,30486400.000000000000,0.00000000000000000000,0.00000000000000000000
MM,2010,115,15,55,39,60,62,105239707.82608696,172633188.11881188,0.00000000000000000000,0.00000000000000000000
MM,2011,175,25,92,78,83,94,115326720.00000000,203791981.39534884,0.00000000000000000000,0.00000000000000000000
MM,2012,275,38,217,173,58,88,74237707.636363636364,137713324.13793103,0.00000000000000000000,0.00000000000000000000
MM,2013,409,60,347,301,62,87,45738977.017114914425,81382119.587628865979,0.00000000000000000000,0.00000000000000000000
MM,2014,422,61,318,244,104,154,72224667.298578199052,147525829.14572864,0.02158273381294964029,0.04651162790697674419
MM,2015,356,65,254,194,102,153,42995164.044943820225,88518667.435158501441,0.02013422818791946309,0.01047120418848167539
MM,2016,1029,114,682,607,347,405,45749345.772594752187,86330675.098814229249,0.04921259842519685039,0.05017921146953405018
MM,2017,1125,128,612,490,513,599,65141222.400000000000,117857930.57851240,0.11892583120204603581,0.09293680297397769517
MM,2018,1841,166,1027,752,814,1046,47508126.453014665942,120754043.15906563,0.06135531135531135531,0.04304635761589403974
MM,2019,1935,198,1245,1039,690,865,63991724.651162790698,107445025.21008403,0.04481132075471698113,0.05535324107793153678
MM,2020,2322,156,725,622,1597,1678,223228316.27906977,287810721.39130435,0.10329562223315297590,0.07789678675754625122
MM,2021,582,62,73,46,509,515,156058886.59793814,220125484.49197861,0.02452830188679245283,0.02091254752851711027
MM,2022,596,77,74,61,522,522,141015527.51677852,163971787.30703259,0.01788908765652951699,0.03756708407871198569
MM,2023,715,174,233,206,482,479,127836956.64335664,157702451.38686131,0.11690363349131121643,0.11563517915309446254
MM,2024,907,162,327,285,580,573,131344479.82359427,148985219.58041958,0.10140845070422535211,0.10043668122270742358
MM,2025,599,147,252,195,347,379,94189414.357262103506,119116699.65156794,0.12326043737574552684,0.14648437500000000000
MN,2010,75,21,70,65,5,10,26628480.000000000000,42375168.000000000000,0.00000000000000000000,0.00000000000000000000
MN,2011,95,16,55,55,40,40,39747637.894736842105,51086046.315789473684,0.00000000000000000000,0.00000000000000000000
MN,2012,156,29,127,83,29,73,32544000.000000000000,102775015.38461538,0.06451612903225806452,0.02666666666666666667
MN,2013,135,20,99,93,36,42,68503040.000000000000,86119680.000000000000,0.19230769230769230769,0.23636363636363636364
MN,2014,243,29,142,111,101,132,76908444.444444444444,104979555.55555556,0.00000000000000000000,0.00000000000000000000
MN,2015,334,49,174,141,160,193,104809925.74850299,148694658.68263473,0.00598802395209580838,0.01515151515151515152
MN,2016,833,52,469,412,364,421,114601769.02761104,160906256.90276110,0.26073619631901840491,0.30473372781065088757
MN,2017,1004,58,791,703,213,301,43420302.788844621514,66627652.589641434263,0.05701754385964912281,0.00000000000000000000
MN,2018,1247,83,816,706,431,541,63355103.769045709703,118483708.09943865,0.02508960573476702509,0.01236476043276661515
MN,2019,3587,109,2302,2101,1285,1486,61589831.725676052411,99854481.628101477558,0.33031264159492523788,0.29088530309638028783
MN,2020,1059,48,188,75,871,984,154706665.15580737,230420641.35977337,0.10090817356205852674,0.04558680892337536372
MN,2021,1834,63,293,104,1541,1730,131660644.71101418,190851145.91057797,0.06943620178041543027,0.02480270574971815107
MN,2022,3312,125,1190,744,2122,2568,94751895.652173913043,144295591.30434783,0.08033141210374639769,0.04011838211114764880
MN,2023,9990,218,5161,4604,4829,5386,51116938.378378378378,77985772.972972972973,0.14977973568281938326,0.14756881290166121014
MN,2024,11814,213,5081,4654,6733,7160,37317289.182326053834,46904953.986795327577,0.09190740007914523150,0.10864917395529640428
MN,2025,13320,220,6783,6016,6537,7304,38261085.405405405405,56367950.270270270270,0.19723386420787929589,0.18041066401722139427
MO,2010,5,3,4,,1,,6894720.000000000000,,0.00000000000000000000,
MO,2011,6,6,3,,3,,233712000.00000000,,0.00000000000000000000,
MO,2012,2,2,1,,1,,293760000.00000000,,0.00000000000000000000,
MO,2013,10,7,4,,6,,89925120.000000000000,,0.00000000000000000000,
MO,2014,19,9,11,,8,,189306947.36842105,,0.11111111111111111111,
MO,2015,13,8,9,,4,,77195076.923076923077,,0.00000000000000000000,
MO,2016,13,9,3,,10,,131926153.84615385,,0.00000000000000000000,
MO,2017,39,17,15,,24,,67722092.307692307692,,0.00000000000000000000,
MO,2018,60,16,18,,42,,290079360.00000000,,0.00000000000000000000,
MO,2019,109,22,30,,79,,200433732.11009174,,0.00000000000000000000,
MO,2020,192,13,2,0,190,1,233108100.00000000,308880000.00000000,0.00000000000000000000,0.00000000000000000000
MO,2021,390,16,2,,388,,239116430.76923077,,0.00000000000000000000,
MO,2022,568,18,7,0,561,6,195539323.94366197,208656000.00000000,0.00355239786856127886,0.00000000000000000000
MO,2023,553,47,40,0,513,29,195860363.11030741,205831613.79310345,0.00000000000000000000,0.00000000000000000000
MO,2024,732,72,78,3,654,15,182741901.63934426,165124800.00000000,0.00607902735562310030,0.00000000000000000000
MO,2025,376,60,68,1,308,5,115565285.10638298,142977600.00000000,0.01273885350318471338,0.00000000000000000000
MP,2010,154,11,75,53,79,70,88772633.766233766234,102407180.48780488,0.00000000000000000000,0.00000000000000000000
MP,2011,124,11,69,56,55,46,43701677.419354838710,35807717.647058823529,0.00000000000000000000,0.02127659574468085106
MP,2012,65,12,22,10,43,29,118181907.69230769,129963323.07692308,0.00000000000000000000,0.00000000000000000000
MP,2013,88,6,13,11,75,43,179934872.72727273,171360000.00000000,0.00000000000000000000,0.00000000000000000000
MP,2014,41,8,7,7,34,28,216554224.39024390,226214948.57142857,0.00000000000000000000,0.00000000000000000000
MP,2015,368,18,34,22,334,134,271436634.78260870,243453046.15384615,0.00000000000000000000,0.00000000000000000000
MP,2016,417,18,33,12,384,226,238610071.94244604,222286144.53781513,0.00000000000000000000,0.00000000000000000000
MP,2017,405,23,92,52,313,188,204075306.66666667,169160400.00000000,0.00887573964497041420,0.04568527918781725888
MP,2018,294,19,33,16,261,161,270344130.61224490,341691010.16949153,0.00381679389312977099,0.00617283950617283951
MP,2019,388,26,61,41,327,214,178819274.22680412,162731181.17647059,0.00600600600600600601,0.00000000000000000000
MP,2020,474,16,7,3,467,272,207468637.97468354,217086440.72727273,0.00000000000000000000,0.00000000000000000000
MP,2021,1321,21,16,2,1305,874,132284221.04466313,119099342.46575342,0.00076569678407350689,0.00000000000000000000
MP,2022,1678,29,75,21,1603,1139,91173419.785458879619,100670226.20689655,0.00743034055727554180,0.00000000000000000000
MP,2023,1086,53,309,114,777,486,159249520.44198895,167776416.00000000,0.00000000000000000000,0.00000000000000000000
MP,2024,1421,62,549,275,872,662,141734244.61646728,189708673.63927428,0.07461406518010291595,0.07616707616707616708
MP,2025,876,53,569,176,307,240,110992635.61643836,186456392.30769231,0.00575539568345323741,0.00617283950617283951
MQ,2010,20,7,9,8,11,8,229582080.00000000,205567200.00000000,0.00000000000000000000,0.00000000000000000000
MQ,2011,25,9,13,7,12,17,110377728.00000000,301896000.00000000,0.00000000000000000000,0.00000000000000000000
MQ,2012,15,5,5,5,10,7,336044160.00000000,192348000.00000000,0.00000000000000000000,0.00000000000000000000
MQ,2013,31,12,27,22,4,2,16694709.677419354839,7128000.000000000000,0.00000000000000000000,0.00000000000000000000
MQ,2014,124,25,49,31,75,70,224446993.54838710,321196704.95049505,0.00000000000000000000,0.01176470588235294118
MQ,2015,84,24,43,34,41,30,227069485.71428571,191736450.00000000,0.00000000000000000000,0.00000000000000000000
MQ,2016,126,32,48,24,78,81,199677257.14285714,430030080.00000000,0.00000000000000000000,0.01219512195121951220
MQ,2017,227,32,122,96,105,90,122147904.84581498,136255122.58064516,0.01694915254237288136,0.01000000000000000000
MQ,2018,489,43,274,167,215,227,116908741.10429448,167080714.72081218,0.33578431372549019608,0.18918918918918918919
MQ,2019,380,57,163,128,217,200,170280075.78947368,195673609.75609756,0.17894736842105263158,0.14800000000000000000
MQ,2020,437,44,69,56,368,342,126039805.94965675,161045258.29145729,0.04060913705583756345,0.03846153846153846154
MQ,2021,326,16,31,32,295,271,98942841.717791411043,103710225.74257426,0.00000000000000000000,0.00000000000000000000
MQ,2022,476,60,187,122,289,263,100862924.36974790,111650792.72727273,0.00312500000000000000,0.00696864111498257840
MQ,2023,1016,117,652,490,364,274,90920352.755905511811,90437729.842931937173,0.19269102990033222591,0.18120805369127516779
MQ,2024,835,156,583,437,252,244,70927467.305389221557,79598125.110132158590,0.21006564551422319475,0.22327790973871733967
MQ,2025,962,141,733,495,229,263,47246429.937629937630,86822197.361477572559,0.24263431542461005199,0.15904572564612326044
MR,2010,9,5,4,1,5,6,316416000.00000000,1009756800.00000000,0.00000000000000000000,0.00000000000000000000
MR,2011,17,5,3,1,14,14,409673223.52941176,1017722880.00000000,0.00000000000000000000,0.00000000000000000000
MR,2012,15,4,2,0,13,8,132618240.00000000,296762400.00000000,0.00000000000000000000,0.00000000000000000000
MR,2013,27,8,8,4,19,12,246329600.00000000,795792600.00000000,0.00000000000000000000,0.00000000000000000000
MR,2014,14,2,9,6,5,7,101322514.285714285714,97406030.769230769231,0.00000000000000000000,0.00000000000000000000
MR,2015,19,6,8,5,11,14,200802694.73684211,545679663.15789474,0.00000000000000000000,0.00000000000000000000
MR,2016,115,7,15,13,100,100,98256333.913043478261,178942810.61946903,0.00000000000000000000,0.00000000000000000000
MR,2017,283,11,61,22,222,232,83141224.028268551237,127921322.83464567,0.01333333333333333333,0.01276595744680851064
MR,2018,153,16,80,22,73,122,44512941.176470588235,177649200.00000000,0.00000000000000000000,0.00000000000000000000
MR,2019,200,14,195,84,5,108,4842288.000000000000,149148000.00000000,0.00000000000000000000,0.24528301886792452830
MR,2020,128,10,119,112,9,15,17433225.000000000000,34039559.055118110236,0.00000000000000000000,0.00000000000000000000
MR,2021,34,7,20,15,14,18,57191717.647058823529,88033745.454545454545,0.00000000000000000000,0.00000000000000000000
MR,2022,66,14,33,10,33,55,80082327.272727272727,145302203.07692308,0.10810810810810810811,0.06779661016949152542
MR,2023,234,38,174,159,60,63,19442215.384615384615,24186551.351351351351,0.15151515151515151515,0.18674698795180722892
MR,2024,740,52,623,328,117,388,6407377.297297297297,102031401.11731844,0.08919382504288164666,0.23305785123966942149
MR,2025,321,34,264,212,57,77,11440059.813084112150,46786347.404844290657,0.27450980392156862745,0.40932642487046632124
MS,2010,2,1,0,0,2,2,469065600.00000000,469065600.00000000,0.00000000000000000000,0.00000000000000000000
MS,2011,5,4,2,1,3,3,208431360.00000000,211896000.00000000,0.00000000000000000000,0.00000000000000000000
MS,2012,3,3,2,0,1,1,156355200.00000000,469065600.00000000,0.00000000000000000000,0.00000000000000000000
MS,2013,46,7,5,4,41,41,116176069.56521739,118917120.00000000,0.00000000000000000000,0.00000000000000000000
MS,2014,505,13,18,8,487,479,124146534.65346535,132939085.01026694,0.00407331975560081466,0.00000000000000000000
MS,2015,590,14,52,46,538,450,137676496.27118644,133135780.64516129,0.00000000000000000000,0.01070663811563169165
MS,2016,466,11,6,5,460,359,174942757.08154506,146894479.12087912,0.00000000000000000000,0.00000000000000000000
MS,2017,422,7,7,4,415,346,166640621.80094787,153772745.14285714,0.00000000000000000000,0.00000000000000000000
MS,2018,45,10,7,0,38,32,175434240.00000000,230428800.00000000,0.00000000000000000000,0.00000000000000000000
MS,2019,79,17,25,11,54,38,155049721.51898734,163172571.42857143,0.00000000000000000000,0.00000000000000000000
MS,2020,232,9,11,8,221,151,173923944.82758621,227963411.32075472,0.00000000000000000000,0.00000000000000000000
MS,2021,349,7,1,0,348,234,168608238.39541547,199665230.76923077,0.00286532951289398281,0.00000000000000000000
MS,2022,379,14,31,21,348,280,190427879.68337731,205818291.02990033,0.00272479564032697548,0.00337837837837837838
MS,2023,427,30,71,51,356,289,182870759.71896956,210273458.82352941,0.05808080808080808081,0.06562500000000000000
MS,2024,207,59,99,74,108,103,174874434.78260870,254066277.96610169,0.09195402298850574713,0.24840764331210191083
MS,2025,410,34,142,90,268,225,95850474.146341463415,107527954.28571429,0.01041666666666666667,0.03050847457627118644
MT,2010,74,13,17,9,57,42,432310572.97297297,450105035.29411765,0.00000000000000000000,0.00000000000000000000
MT,2011,82,14,21,14,61,39,192393834.14634146,193690867.92452830,0.00000000000000000000,0.00000000000000000000
MT,2012,77,9,5,0,72,45,289425412.98701299,252762240.00000000,0.00000000000000000000,0.00000000000000000000
MT,2013,124,15,52,14,72,54,104082038.70967742,139265364.70588235,0.00000000000000000000,0.00000000000000000000
MT,2014,102,16,38,12,64,43,168462211.76470588,193950720.00000000,0.26436781609195402299,0.18867924528301886792
MT,2015,39,14,19,5,20,20,166672246.15384615,267826176.00000000,0.00000000000000000000,0.09090909090909090909
MT,2016,125,25,93,41,32,16,144514713.60000000,107887831.57894737,0.00000000000000000000,0.00000000000000000000
MT,2017,206,46,114,56,92,57,251914299.02912621,205650350.44247788,0.00000000000000000000,0.00000000000000000000
MT,2018,646,50,98,33,548,335,190505713.93188854,213654286.95652174,0.00361010830324909747,0.00295857988165680473
MT,2019,543,75,209,79,334,203,195916375.69060773,170914212.76595745,0.00271002710027100271,0.00446428571428571429
MT,2020,338,29,65,18,273,154,273312085.20710059,233728576.74418605,0.00000000000000000000,0.00000000000000000000
MT,2021,711,31,128,34,583,409,239026754.43037975,218467568.39729120,0.00000000000000000000,0.00000000000000000000
MT,2022,820,80,221,92,599,329,165029268.29268293,184450865.55819477,0.00156739811912225705,0.00857142857142857143
MT,2023,885,130,422,162,463,339,150809198.64406780,190169331.73652695,0.00000000000000000000,0.00000000000000000000
MT,2024,1052,171,594,231,458,360,155295869.20152091,194077352.28426396,0.00000000000000000000,0.00000000000000000000
MT,2025,684,135,559,216,125,151,41157094.736842105263,94156224.523160762943,0.15254237288135593220,0.00000000000000000000
MU,2010,93,18,80,50,13,14,13849083.870967741935,29713500.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2011,43,14,36,20,7,10,5583851.162790697674,18331200.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2012,83,22,78,55,5,5,23650698.795180722892,46153440.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2013,140,22,72,38,68,63,47077508.571428571429,56512443.564356435644,0.00000000000000000000,0.00000000000000000000
MU,2014,97,26,74,39,23,14,66953764.948453608247,61776000.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2015,221,47,188,83,33,21,33428980.995475113122,29601969.230769230769,0.00000000000000000000,0.00000000000000000000
MU,2016,210,52,144,86,66,36,31211794.285714285714,17644721.311475409836,0.08433734939759036145,0.03921568627450980392
MU,2017,178,44,155,94,23,17,14623928.089887640449,11099675.675675675676,0.00000000000000000000,0.00000000000000000000
MU,2018,214,59,184,118,30,20,24108022.429906542056,27305530.434782608696,0.00000000000000000000,0.00000000000000000000
MU,2019,331,58,308,145,23,26,32772746.827794561934,52477136.842105263158,0.00000000000000000000,0.00000000000000000000
MU,2020,39,14,34,22,5,5,14699076.923076923077,21075200.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2021,147,29,138,66,9,6,12593240.816326530612,17953200.000000000000,0.10000000000000000000,0.14285714285714285714
MU,2022,599,85,530,282,69,46,15635226.711185308848,19488204.878048780488,0.03347280334728033473,0.06923076923076923077
MU,2023,742,120,581,275,161,125,47019182.749326145553,73581912.000000000000,0.00000000000000000000,0.00000000000000000000
MU,2024,1031,173,869,444,162,150,25829409.893307468477,43330763.636363636364,0.01120448179271708683,0.04633204633204633205
MU,2025,711,98,672,349,39,49,5590116.455696202532,6309370.854271356784,0.00000000000000000000,0.00000000000000000000
MV,2010,9,7,7,,2,,12844800.000000000000,,0.00000000000000000000,
MV,2011,17,12,16,,1,,1448470.588235294118,,0.00000000000000000000,
MV,2012,40,17,29,2,11,0,53755920.000000000000,172800.000000000000,0.00000000000000000000,
MV,2013,27,11,22,,5,,7200000.000000000000,,0.00000000000000000000,
MV,2014,21,16,21,,0,,148114.285714285714,,0.00000000000000000000,
MV,2015,33,19,26,,7,,24542836.363636363636,,0.00000000000000000000,
MV,2016,23,13,15,,8,,86970991.304347826087,,0.00000000000000000000,
MV,2017,70,24,40,1,30,0,70752960.000000000000,0.00000000000000000000,0.00000000000000000000,
MV,2018,110,32,96,,14,,17369541.818181818182,,0.00000000000000000000,
MV,2019,165,44,92,,73,,105183360.00000000,,0.01190476190476190476,
MV,2020,131,20,32,,99,,368581080.91603053,,0.00000000000000000000,
MV,2021,230,50,133,2,97,0,163470678.26086957,0.00000000000000000000,0.01626016260162601626,
MV,2022,361,66,252,3,109,0,105137072.57617729,57600.000000000000,0.00000000000000000000,
MV,2023,326,77,247,1,79,0,25915229.447852760736,0.00000000000000000000,0.00000000000000000000,
MV,2024,412,102,297,5,115,3,51708093.203883495146,12225600.000000000000,0.01342281879194630872,0.00000000000000000000
MV,2025,317,69,248,11,69,3,35124461.829652996845,7195885.714285714286,0.00000000000000000000,0.00000000000000000000
MW,2010,50,16,35,33,15,17,61820928.000000000000,105136704.00000000,0.00000000000000000000,0.00000000000000000000
MW,2011,95,12,46,33,49,62,118252496.84210526,146024185.26315789,0.00000000000000000000,0.00000000000000000000
MW,2012,178,25,134,109,44,69,89961330.337078651685,133835541.57303371,0.00000000000000000000,0.00000000000000000000
MW,2013,108,18,86,69,22,39,33776800.000000000000,93913600.000000000000,0.00000000000000000000,0.00000000000000000000
MW,2014,160,18,95,62,65,98,100283400.000000000000,153891900.00000000,0.00000000000000000000,0.00000000000000000000
MW,2015,476,39,285,186,191,290,41687273.949579831933,148499455.46218487,0.02325581395348837209,0.04797979797979797980
MW,2016,558,37,376,248,182,310,24448722.580645161290,71974606.451612903226,0.00000000000000000000,0.00000000000000000000
MW,2017,440,35,267,219,173,221,17596538.181818181818,80503592.727272727273,0.00000000000000000000,0.00836820083682008368
MW,2018,321,45,198,155,123,166,64946422.429906542056,141207745.79439252,0.00588235294117647059,0.00000000000000000000
MW,2019,616,46,344,265,272,351,37871111.688311688312,64047506.493506493506,0.00000000000000000000,0.00669642857142857143
MW,2020,1067,21,858,810,209,257,18790987.816307403936,26864326.897844423618,0.00000000000000000000,0.02500000000000000000
MW,2021,417,48,129,78,288,339,58527194.244604316547,90701766.906474820144,0.01639344262295081967,0.02571428571428571429
MW,2022,1183,80,609,509,574,674,47677024.513947590871,71607852.578191039730,0.23636363636363636364,0.18963486454652532391
MW,2023,1305,95,487,355,818,950,55592540.689655172414,92886620.689655172414,0.04589843750000000000,0.03939122649955237243
MW,2024,1888,132,998,744,890,1144,96533511.864406779661,135762589.83050847,0.01142041399000713776,0.06221349050425671251
MW,2025,510,56,162,144,348,366,75257788.235294117647,92184056.470588235294,0.02762430939226519337,0.02631578947368421053
MX,2010,9914,1067,3133,2178,6781,6946,327012783.86120637,380253909.33800964,0.02762934966766584126,0.02349037823490378235
MX,2011,11990,1081,2483,1670,9507,9544,351345592.79399500,391948430.17656501,0.03719209424593515724,0.02366923000099870169
MX,2012,15452,1259,3345,2349,12107,12285,320942076.31374579,361768714.39114391,0.05875855975259553788,0.05409848315026526190
MX,2013,21821,1509,4826,3350,16995,17121,296278884.08413913,333793060.77866250,0.05432511491851232762,0.04498473732126599904
MX,2014,26179,1922,6213,4458,19966,20339,298193542.12154781,331539939.18619188,0.05250649179173451873,0.04232495511669658887
MX,2015,39363,2312,8193,5969,31170,30711,282251038.42694917,320888229.09487459,0.06042261564820102798,0.05064648751713042960
MX,2016,51398,3046,11985,8699,39413,40000,260621110.05097475,288633557.42007023,0.07151039830807190694,0.06110797698296287939
MX,2017,61994,3554,16301,11972,45693,46732,242905522.21182695,281818174.48896157,0.08935088515660463005,0.07570936831333147270
MX,2018,84050,4320,20752,15154,63298,63814,242889789.37299227,272435221.11234931,0.08082167570727463056,0.06250350749200291823
MX,2019,104159,5203,27152,20285,77007,78833,223525555.38359623,259675640.20258682,0.09115059663792352583,0.07420911051332784954
MX,2020,98897,4211,16181,12442,82716,82100,253522879.53729638,276003261.94072476,0.05782215986319989477,0.04901407815179135457
MX,2021,124829,4942,23526,17964,101303,100575,231541941.72187553,251528676.51658948,0.06663340685502223156,0.05649773665711936536
MX,2022,152261,7135,41837,32166,110424,111675,195389140.15276400,219180530.43568941,0.11138377539755944744,0.09492726881323615340
MX,2023,185628,9300,55686,43496,129942,131648,178692129.70457043,202104827.93586991,0.10509867177457973133,0.08983703165259379928
MX,2024,214314,10850,69314,55096,145000,148796,159074962.05380890,181215846.97781178,0.12259839326618515799,0.10914551801814422360
MX,2025,144248,8595,51284,41601,92964,95662,143902169.68554157,164279325.82560486,0.15829971612132078291,0.13602885023334747560
MY,2010,3231,275,940,625,2291,2430,343984124.79108635,433582661.34206219,0.01291885345175615664,0.01100196463654223969
MY,2011,3525,308,1167,852,2358,2383,300863967.31914894,372235076.84698609,0.01386748844375963020,0.01993745113369820172
MY,2012,3219,296,1064,799,2155,2230,274123794.96738117,351030107.36216573,0.03899835796387520525,0.05498981670061099796
MY,2013,3988,348,1542,1116,2446,2637,235343005.81745236,309531533.81294964,0.02103448275862068966,0.02303070761014686248
MY,2014,4549,383,2362,1955,2187,2321,210125730.66608046,258211532.27315248,0.06698401904114246855,0.06216577540106951872
MY,2015,5091,473,1946,1467,3145,3263,233006425.45668827,301472780.04228330,0.07510094212651413190,0.05986103687867450561
MY,2016,6140,496,2966,2196,3174,3587,164622802.86644951,225279222.54885008,0.06721120186697782964,0.05300353356890459364
MY,2017,8775,676,3950,3084,4825,5267,181517400.61538462,237582494.45575380,0.09683855125844076120,0.07009063444108761329
MY,2018,11769,774,6068,4684,5701,6484,155049017.588580168239,203535894.84240688,0.09739724414085502297,0.09234105695696838260
MY,2019,15140,957,7505,6098,7635,8183,155323505.62747688,190172867.44625726,0.12234616768621806405,0.11635584902293209601
MY,2020,8472,424,1906,1566,6566,6563,242957728.04532578,279378040.30015992,0.02309530130076984338,0.01389825934421805424
MY,2021,7049,332,423,284,6626,6415,373458907.19250958,407790523.95879982,0.00672947510094212651,0.00263893200869295250
MY,2022,19383,833,7005,5526,12378,12860,204354066.30552546,247821224.32285435,0.13489682199497887453,0.13098687049251063305
MY,2023,31125,1492,15646,12716,15479,16725,130858472.55903614,170572109.04520906,0.11474442712064388353,0.11116265339687091469
MY,2024,40108,2016,22653,18914,17455,19066,110127777.720155579934,141106014.02843602,0.18723069557485808084,0.17843715069606747282
MY,2025,29265,1715,17010,14461,12255,13310,100793962.480779087647,126518754.67214000,0.21103754892958971633,0.20273601778894958186
MZ,2010,122,36,56,17,66,87,83094137.704918032787,350738307.69230769,0.00000000000000000000,0.00000000000000000000
MZ,2011,178,23,56,32,122,126,185055208.98876404,263239473.41772152,0.03174603174603174603,0.03076923076923076923
MZ,2012,51,22,27,13,24,29,76691011.764705882353,171543085.71428571,0.00000000000000000000,0.00000000000000000000
MZ,2013,240,36,64,30,176,173,188469000.00000000,230072985.22167488,0.01086956521739130435,0.00555555555555555556
MZ,2014,465,51,183,114,282,296,136895504.51612903,233164097.56097561,0.00000000000000000000,0.00000000000000000000
MZ,2015,510,53,199,58,311,388,146944376.47058824,269208645.73991031,0.01626016260162601626,0.00497512437810945274
MZ,2016,957,62,137,86,820,809,213200621.94357367,243993889.60893855,0.00342857142857142857,0.03229665071770334928
MZ,2017,1124,70,421,303,703,713,98760811.387900355872,136285114.96062992,0.12438423645320197044,0.10175879396984924623
MZ,2018,918,63,380,262,538,594,115831811.76470588,187895876.63551402,0.02158273381294964029,0.02335766423357664234
MZ,2019,1880,92,823,503,1057,1292,98938478.297872340426,183823484.79108635,0.17685459940652818991,0.10693301997649823737
MZ,2020,513,50,82,53,431,403,163318905.26315789,218163410.52631579,0.00886917960088691796,0.00715990453460620525
MZ,2021,1531,58,368,259,1163,1219,141109823.12214239,203279499.86468200,0.08873456790123456790,0.07860922146636432351
MZ,2022,1641,106,375,193,1266,1263,127236820.47531993,173198709.89010989,0.02549162418062636562,0.01551590380139643134
MZ,2023,1839,137,544,351,1295,1331,114814042.41435563,153358818.54934602,0.02330508474576271186,0.03485064011379800853
MZ,2024,3285,186,1161,813,2124,2272,99651050.958904109589,128403142.94975689,0.01836037574722459436,0.02074688796680497925
MZ,2025,1319,101,404,254,915,883,66274760.879454131918,89951290.765171503958,0.07851985559566787004,0.07128514056224899598
NA,2010,928,73,588,463,340,420,122035624.13793103,174419290.60022650,0.05533596837944664032,0.04912280701754385965
NA,2011,764,79,475,351,289,397,94343145.549738219895,150466639.57219251,0.00623052959501557632,0.00000000000000000000
NA,2012,935,97,710,575,225,317,50371477.219251336898,73577639.461883408072,0.01699716713881019830,0.03431372549019607843
NA,2013,1239,94,1122,994,117,199,27011052.784503631961,51696458.675607711651,0.00160256410256410256,0.00000000000000000000
NA,2014,1360,112,1021,919,339,408,57616602.352941176471,89150475.960813865863,0.07566462167689161554,0.09792843691148775895
NA,2015,2284,153,1831,1514,453,686,54382217.863397548161,87058485.818181818182,0.01322199025748086291,0.02127659574468085106
NA,2016,2825,178,1978,1650,847,1079,80787486.584070796460,122764902.01539025,0.19169139465875370920,0.17563117453347969265
NA,2017,5006,227,3820,3281,1186,1607,58627284.378745505394,91237958.101472995090,0.24730188097440641381,0.25058685446009389671
NA,2018,4262,203,3575,3197,687,935,39294870.014077897701,73270022.846079380445,0.01128668171557562077,0.03772906934962270931
NA,2019,6544,276,5168,4573,1376,1789,54363146.699266503667,84038558.440741905061,0.12162801703738760057,0.12187925556059918293
NA,2020,1321,73,1094,993,227,282,33963506.434519303558,44819305.411764705882,0.44348762109795479010,0.48394004282655246253
NA,2021,4975,126,3682,3039,1293,1828,48155365.628140703518,79782260.612286829669,0.48528713811105837684,0.50115740740740740741
NA,2022,9972,327,6884,5921,3088,3762,60776638.267148014440,91646897.201280594857,0.25953034461726136017,0.24067217317003702649
NA,2023,14468,440,10823,9586,3645,4275,45079701.631186065800,63766135.892071279128,0.38840053506592776610,0.38185773741959894060
NA,2024,13106,527,9997,8795,3109,3767,34274944.605524187395,50251841.171787931858,0.30931996086105675147,0.31730537478910580863
NA,2025,7226,305,5056,4294,2170,2670,42909293.772488236922,67963761.056863871338,0.23350155279503105590,0.27939827554577141809
NC,2010,107,6,104,11,3,82,1065869.158878504673,28137600.000000000000,0.00000000000000000000,0.00000000000000000000
NC,2011,161,20,141,87,20,21,38044442.236024844720,47399200.000000000000,0.00000000000000000000,0.00000000000000000000
NC,2012,88,15,75,42,13,14,39516218.181818181818,126646971.42857143,0.00000000000000000000,0.00000000000000000000
NC,2013,56,21,45,39,11,9,49454742.857142857143,45309600.000000000000,0.00000000000000000000,0.00000000000000000000
NC,2014,110,23,82,60,28,26,75699752.727272727273,83496558.139534883721,0.00000000000000000000,0.00000000000000000000
NC,2015,284,34,198,154,86,85,124565374.64788732,152438882.00836820,0.00000000000000000000,0.00000000000000000000
NC,2016,207,29,130,111,77,69,128374956.52173913,138997440.00000000,0.00000000000000000000,0.00000000000000000000
NC,2017,196,29,140,116,56,40,33137485.714285714286,37568492.307692307692,0.09677419354838709677,0.11111111111111111111
NC,2018,462,48,421,330,41,47,11059761.038961038961,18549415.384615384615,0.00413223140495867769,0.00438596491228070175
NC,2019,709,65,550,418,159,138,62680823.695345557123,63085519.424460431655,0.23323615160349854227,0.18149466192170818505
NC,2020,207,19,71,31,136,132,77118469.565217391304,98374615.950920245399,0.00000000000000000000,0.00000000000000000000
NC,2021,50,6,6,2,44,43,200444544.00000000,242403840.00000000,0.02222222222222222222,0.02272727272727272727
