COUNTRY CODE,year,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
SK,2012,102,33,24,18,78,84,634652894.11764706,705701647.05882353,0.00000000000000000000,0.00000000000000000000
SK,2013,154,31,56,27,98,127,443472685.71428571,570261880.51948052,0.00000000000000000000,0.00000000000000000000
SK,2014,179,46,75,64,104,115,395645872.62569832,509442878.21229050,0.00900900900900900901,0.00862068965517241379
SK,2015,187,46,48,33,139,154,254594926.20320856,346489411.76470588,0.00000000000000000000,0.00000000000000000000
SK,2016,417,66,153,81,264,336,312962762.58992806,407603706.47482014,0.00000000000000000000,0.00296735905044510386
SK,2017,389,80,108,82,281,307,313950280.71979434,377385871.46529563,0.00000000000000000000,0.00290697674418604651
SK,2018,550,116,180,126,370,424,267608290.90909091,331824069.81818182,0.00245700245700245700,0.00000000000000000000
SK,2019,1609,156,373,223,1236,1386,344206484.52454941,405794004.72343070,0.00852052672347017816,0.00141643059490084986
SK,2020,3498,108,150,64,3348,3434,394933486.10634648,443561001.71526587,0.01836199358787525503,0.00029010733971569481
SK,2021,8383,201,308,182,8075,8201,285041422.68877490,315349559.44172731,0.00466887824057009461,0.00182171484090357056
SK,2022,9456,334,589,322,8867,9134,260546692.38578680,297995226.39593909,0.00599267561868826989,0.00487910658137265532
SK,2023,10387,543,1242,559,9145,9828,218430970.09723693,261067768.86492731,0.01446039340776182881,0.00724564757975244037
SK,2024,13354,618,1489,1046,11865,12308,189482174.62932455,222197533.98232739,0.01053319180207397730,0.00648363083326662931
SK,2025,10390,477,1241,869,9149,9521,188525465.255052935515,229162220.90471607,0.00479539641943734015,0.00433973961562306262
SL,2010,44,3,4,0,40,43,88334181.818181818182,172245432.55813953,0.00000000000000000000,0.00000000000000000000
SL,2011,14,7,5,4,9,10,52636114.285714285714,127902857.14285714,0.00000000000000000000,0.00000000000000000000
SL,2012,32,4,30,29,2,2,7365600.000000000000,7753703.225806451613,0.00000000000000000000,0.00000000000000000000
SL,2013,2,2,1,1,1,1,23932800.000000000000,24019200.000000000000,0.00000000000000000000,0.00000000000000000000
SL,2014,19,5,18,17,1,1,2978526.315789473684,3388800.000000000000,0.00000000000000000000,0.00000000000000000000
SL,2015,7,6,4,2,3,4,30190628.571428571429,109065600.000000000000,0.00000000000000000000,0.00000000000000000000
SL,2016,19,6,17,15,2,1,4142652.631578947368,2829600.000000000000,0.00000000000000000000,0.00000000000000000000
SL,2017,69,10,44,43,25,24,71636869.565217391304,81208262.686567164179,0.00000000000000000000,0.00000000000000000000
SL,2018,164,11,137,122,27,31,21837600.000000000000,29229741.176470588235,0.00000000000000000000,0.00000000000000000000
SL,2019,164,13,143,116,21,42,10827921.951219512195,36449863.291139240506,0.00000000000000000000,0.00000000000000000000
SL,2020,104,5,60,57,44,41,59812892.307692307692,61691363.265306122449,0.00000000000000000000,0.00000000000000000000
SL,2021,113,5,6,4,107,98,151699284.95575221,162165176.47058824,0.00000000000000000000,0.00000000000000000000
SL,2022,130,12,80,63,50,57,43200664.615384615385,63002880.000000000000,0.00000000000000000000,0.00000000000000000000
SL,2023,294,28,242,196,52,75,17950334.693877551020,37401954.243542435424,0.00000000000000000000,0.00000000000000000000
SL,2024,312,29,241,119,71,165,25519569.230769230769,75719560.563380281690,0.00000000000000000000,0.00000000000000000000
SL,2025,299,30,285,196,14,89,7196917.725752508361,74884547.368421052632,0.00000000000000000000,0.32653061224489795918
SM,2010,4,4,0,0,4,4,350330400.00000000,631843200.00000000,0.00000000000000000000,0.00000000000000000000
SM,2012,4,4,3,0,1,4,86551200.000000000000,399945600.00000000,0.00000000000000000000,0.00000000000000000000
SM,2013,4,4,4,2,0,2,43200.000000000000,184636800.00000000,,0.00000000000000000000
SM,2014,3,2,3,3,0,0,57600.000000000000,345600.000000000000,,
SM,2015,1,1,0,0,1,1,134092800.000000000000,134092800.000000000000,0.00000000000000000000,0.00000000000000000000
SM,2016,2,2,2,0,0,2,0.00000000000000000000,284299200.00000000,,0.00000000000000000000
SM,2017,6,6,6,3,0,3,0.00000000000000000000,100641600.000000000000,0.00000000000000000000,0.00000000000000000000
SM,2018,10,7,9,8,1,2,13452480.000000000000,16407360.000000000000,0.00000000000000000000,0.00000000000000000000
SM,2019,19,14,19,8,0,11,50021.052631578947,220092631.57894737,0.00000000000000000000,0.00000000000000000000
SM,2020,4,4,4,1,0,3,43200.000000000000,84391200.000000000000,,0.00000000000000000000
SM,2021,21,12,14,0,7,21,15469714.285714285714,206697600.00000000,0.06250000000000000000,0.00000000000000000000
SM,2022,39,20,34,23,5,16,7047138.461538461538,117224861.53846154,0.00000000000000000000,0.10000000000000000000
SM,2023,45,24,41,27,4,18,12120960.000000000000,124381440.00000000,0.00000000000000000000,0.05882352941176470588
SM,2024,57,25,51,41,6,16,24043452.631578947368,107710484.21052632,0.00000000000000000000,0.00000000000000000000
SM,2025,91,35,89,71,2,20,4259235.164835164835,58357028.571428571429,0.00000000000000000000,0.02857142857142857143
SN,2010,209,14,79,66,130,137,353605848.80382775,717228957.63546798,0.00000000000000000000,0.00000000000000000000
SN,2011,214,15,50,44,164,163,399534190.65420561,804361878.26086957,0.00000000000000000000,0.00000000000000000000
SN,2012,158,21,75,64,83,91,264469306.32911392,487736361.29032258,0.17821782178217821782,0.14953271028037383178
SN,2013,148,27,93,76,55,65,188302962.16216216,391111353.19148936,0.00000000000000000000,0.00000000000000000000
SN,2014,150,22,60,53,90,88,131011776.00000000,228437923.40425532,0.00000000000000000000,0.00869565217391304348
SN,2015,519,32,68,44,451,450,473932800.00000000,602436068.01619433,0.00000000000000000000,0.00000000000000000000
SN,2016,1752,51,617,309,1135,1409,374827857.53424658,541258784.63329453,0.01964512040557667934,0.11097410604192355117
SN,2017,1705,40,396,323,1309,1350,437122481.17302053,533421721.93664077,0.02246508803885853066,0.04689403166869671133
SN,2018,2656,83,1545,1407,1111,1210,247229696.38554217,331497915.47573558,0.01470588235294117647,0.03152585119798234552
SN,2019,2104,56,728,530,1376,1542,368548768.06083650,581144955.98455598,0.03619909502262443439,0.03602620087336244541
SN,2020,2301,56,1429,933,872,1346,153006402.08604954,292022408.42474770,0.32746823069403714565,0.24595623215984776403
SN,2021,382,36,209,122,173,257,35639321.465968586387,80422898.153034300792,0.00000000000000000000,0.11480362537764350453
SN,2022,2249,99,1335,985,914,1144,46167603.734993330369,119921454.95537811,0.17099135063206919494,0.16264294790343074968
SN,2023,5606,180,4261,3470,1345,1946,45827247.377809489832,87881546.233382570162,0.29013678905687544996,0.28391672386181651796
SN,2024,6611,214,5608,4745,1003,1735,27584118.106186658599,79128720.000000000000,0.14329083181542197936,0.28607843137254901961
SN,2025,5467,185,4176,3461,1291,1926,63223701.774282055972,110222775.12530165,0.15609424558223833258,0.19785276073619631902
SO,2010,11,2,1,0,10,11,87570327.272727272727,303138327.27272727,0.00000000000000000000,0.00000000000000000000
SO,2011,3,1,3,3,0,0,288000.000000000000,777600.000000000000,,
SO,2012,4,2,4,4,0,0,21600.000000000000,388800.000000000000,,
SO,2013,2,2,0,0,2,2,689212800.00000000,689644800.00000000,0.00000000000000000000,0.00000000000000000000
SO,2014,6,2,2,0,4,6,69811200.000000000000,313185600.00000000,0.00000000000000000000,0.00000000000000000000
SO,2015,32,6,15,14,17,18,46845000.000000000000,176193900.00000000,0.29629629629629629630,0.33333333333333333333
SO,2016,33,5,21,13,12,18,11423127.272727272727,155882322.58064516,0.00000000000000000000,0.00000000000000000000
SO,2017,6,5,6,4,0,0,86400.000000000000,129600.000000000000,,
SO,2018,21,6,20,8,1,13,47680457.142857142857,127398857.14285714,0.00000000000000000000,0.00000000000000000000
SO,2019,30,8,21,17,9,13,53133120.000000000000,81653760.000000000000,0.00000000000000000000,0.00000000000000000000
SO,2020,14,3,0,0,14,14,70292571.428571428571,70292571.428571428571,0.00000000000000000000,0.00000000000000000000
SO,2021,294,6,167,167,127,127,129860081.63265306,129860081.63265306,0.00000000000000000000,0.00000000000000000000
SO,2022,106,11,54,48,52,58,120037313.20754717,123651441.50943396,0.00000000000000000000,0.00000000000000000000
SO,2023,164,15,89,55,75,109,16562985.365853658537,70526107.317073170732,0.00000000000000000000,0.00000000000000000000
SO,2024,217,13,183,179,34,33,37858728.110599078341,38799713.207547169811,0.00000000000000000000,0.00000000000000000000
SO,2025,316,13,312,235,4,79,3183129.113924050633,140567571.97452229,0.00000000000000000000,0.00000000000000000000
SR,2010,35,6,25,7,10,28,120323108.57142857,550674102.85714286,0.00000000000000000000,0.00000000000000000000
SR,2011,125,9,95,62,30,57,27354931.200000000000,57299899.159663865546,0.00000000000000000000,0.19000000000000000000
SR,2012,116,12,13,10,103,105,76067006.896551724138,204179728.69565217,0.00000000000000000000,0.00000000000000000000
SR,2013,190,13,89,85,101,101,34861035.789473684211,112744567.74193548,0.01834862385321100917,0.01834862385321100917
SR,2014,35,8,21,14,14,19,74118857.142857142857,118407272.72727273,0.00000000000000000000,0.00000000000000000000
SR,2015,155,18,92,79,63,70,131115065.80645161,201207044.29530201,0.00000000000000000000,0.00000000000000000000
SR,2016,237,17,105,34,132,200,130538005.06329114,279941907.69230769,0.15789473684210526316,0.07488986784140969163
SR,2017,502,34,303,234,199,246,111958737.84860558,187168680.00000000,0.33531157270029673591,0.28370786516853932584
SR,2018,462,34,266,221,196,219,166408644.15584416,186931701.81818182,0.34571428571428571429,0.34402332361516034985
SR,2019,448,33,268,225,180,211,73439228.571428571429,100674231.19266055,0.00000000000000000000,0.00000000000000000000
SR,2020,693,26,361,267,332,363,119439335.06493506,238046537.14285714,0.24393939393939393939,0.19162640901771336554
SR,2021,532,16,60,48,472,395,134910514.28571429,164010018.96162528,0.00211416490486257928,0.00252525252525252525
SR,2022,913,53,506,386,407,486,74648275.136911281490,138695383.48623853,0.02720000000000000000,0.01636904761904761905
SR,2023,2262,79,1749,1523,513,659,53510018.037135278515,89421822.181484876260,0.29645776566757493188,0.25870380289234065345
SR,2024,2473,109,1822,1478,651,870,50905915.729882733522,91453185.689948892675,0.33375000000000000000,0.28437132784958871915
SR,2025,1029,63,670,573,359,424,74325327.113702623907,117752887.46238716,0.37245696400625978091,0.31393568147013782542
SS,2010,1,1,0,0,1,1,229305600.00000000,229305600.00000000,0.00000000000000000000,0.00000000000000000000
SS,2011,5,1,0,0,5,5,98582400.000000000000,98582400.000000000000,0.00000000000000000000,0.00000000000000000000
SS,2012,4,1,0,0,4,4,213688800.00000000,229305600.00000000,0.00000000000000000000,0.00000000000000000000
SS,2013,20,3,1,0,19,20,70994880.000000000000,80637120.000000000000,0.00000000000000000000,0.00000000000000000000
SS,2014,5,2,0,0,5,5,111456000.000000000000,136442880.00000000,0.00000000000000000000,0.00000000000000000000
SS,2015,90,6,22,9,68,81,80017920.000000000000,165014400.00000000,0.00000000000000000000,0.00000000000000000000
SS,2016,64,6,16,8,48,56,99999900.000000000000,277712550.00000000,0.00000000000000000000,0.00000000000000000000
SS,2017,13,6,7,7,6,6,76424123.076923076923,159328246.15384615,0.00000000000000000000,0.00000000000000000000
SS,2018,6,3,2,1,4,5,149918400.00000000,219110400.00000000,0.00000000000000000000,0.00000000000000000000
SS,2019,15,8,8,4,7,11,83669760.000000000000,158912640.00000000,0.00000000000000000000,0.00000000000000000000
SS,2020,2,2,1,1,1,1,95342400.000000000000,95342400.000000000000,0.00000000000000000000,0.00000000000000000000
SS,2021,103,10,14,11,89,92,43584186.407766990291,69852302.912621359223,0.00000000000000000000,0.01041666666666666667
SS,2022,215,15,50,11,165,204,38439962.790697674419,62285559.069767441860,0.00000000000000000000,0.00000000000000000000
SS,2023,68,15,37,27,31,41,49871858.823529411765,74453929.411764705882,0.00000000000000000000,0.08888888888888888889
SS,2024,189,21,36,25,153,164,58043885.714285714286,66866742.857142857143,0.03773584905660377358,0.01754385964912280702
SS,2025,95,10,15,7,80,88,54224640.000000000000,107064151.57894737,0.00000000000000000000,0.00000000000000000000
ST,2010,15,3,11,10,4,5,17118720.000000000000,21415680.000000000000,0.00000000000000000000,0.00000000000000000000
ST,2012,108,5,72,61,36,38,20444800.000000000000,23539200.000000000000,0.00000000000000000000,0.00000000000000000000
ST,2013,63,9,21,20,42,32,114892800.00000000,102641538.46153846,0.02222222222222222222,0.05882352941176470588
ST,2014,49,5,14,9,35,31,217394742.85714286,213157440.00000000,0.00000000000000000000,0.00000000000000000000
ST,2015,34,13,11,5,23,21,219613552.94117647,283900430.76923077,0.00000000000000000000,0.00000000000000000000
ST,2016,69,13,22,15,47,48,229899130.43478261,256702628.57142857,0.00000000000000000000,0.00000000000000000000
ST,2017,167,16,90,72,77,70,177264344.91017964,188140867.60563380,0.00000000000000000000,0.00000000000000000000
ST,2018,127,18,83,64,44,47,98912352.755905511811,107779718.91891892,0.00000000000000000000,0.03773584905660377358
ST,2019,209,20,135,116,74,71,118079862.20095694,124412303.74331551,0.00000000000000000000,0.00000000000000000000
ST,2020,116,12,68,62,48,45,134997765.51724138,134989906.54205607,0.00000000000000000000,0.00000000000000000000
ST,2021,239,27,181,144,58,76,58515936.401673640167,69416901.818181818182,0.00571428571428571429,0.00000000000000000000
ST,2022,232,16,161,145,71,65,39433034.482758620690,40210971.428571428571,0.00000000000000000000,0.00000000000000000000
ST,2023,589,41,370,314,219,179,55411737.860780984720,59637906.693711967546,0.04519774011299435028,0.07594936708860759494
ST,2024,703,47,428,336,275,240,113383223.89758179,112648200.00000000,0.29867256637168141593,0.29189189189189189189
ST,2025,650,41,449,394,201,164,75795529.846153846154,74772077.419354838710,0.06313131313131313131,0.05294117647058823529
SV,2010,350,37,28,22,322,318,515413028.57142857,543292348.23529412,0.00617283950617283951,0.00625000000000000000
SV,2011,276,36,34,22,242,247,518930608.69565217,565702554.64684015,0.00819672131147540984,0.00803212851405622490
SV,2012,417,48,43,33,374,374,391100684.89208633,406391634.39803440,0.01052631578947368421,0.00000000000000000000
SV,2013,1494,76,128,86,1366,1367,284374727.71084337,292755726.35925671,0.04844290657439446367,0.02953586497890295359
SV,2014,2717,100,176,107,2541,2574,282179283.62164152,295405853.93509884,0.02145593869731800766,0.01340482573726541555
SV,2015,2250,82,56,44,2194,2185,360703603.20000000,358943547.77927322,0.00677812923633077271,0.00636074511585642890
SV,2016,4789,139,172,69,4617,4686,382623311.08790979,390350166.81388013,0.01006855184233076264,0.00255427841634738186
SV,2017,4858,147,184,88,4674,4687,341493261.09510086,345551597.90575916,0.01282590412111017662,0.00950369588173178458
SV,2018,6490,218,392,225,6098,6119,357980294.60708783,370796617.90668348,0.01531517007899403514,0.00728862973760932945
SV,2019,7193,235,333,218,6860,6717,386820403.39218685,398260407.55587599,0.00602841969283766327,0.00529100529100529101
SV,2020,6709,188,173,138,6536,6485,406461890.83320912,407390584.81050883,0.00532643433267387004,0.00582554039552353212
SV,2021,12400,265,447,344,11953,11876,326871476.12903226,330637089.62356792,0.02224395013444145686,0.01455267074582437572
SV,2022,11075,317,551,316,10524,10529,346833955.82844244,349337037.01244813,0.01629478751967410425,0.00762281197063805759
SV,2023,11948,387,950,604,10998,11086,307235268.83160362,311599220.11976048,0.02162257185549793443,0.01582250508264828074
SV,2024,12446,424,1267,980,11179,11321,300254675.36557930,303262686.54580928,0.02717716434492778395,0.02469452277193881911
SV,2025,7993,374,1424,1112,6569,6757,303230933.86713374,313132035.07434236,0.05072361950259940986,0.04143993302637086647
SX,2010,13,13,11,4,2,5,35198030.769230769231,230659200.00000000,0.00000000000000000000,0.00000000000000000000
SX,2011,26,21,24,7,2,7,20895507.692307692308,125076342.85714286,0.00000000000000000000,0.00000000000000000000
SX,2012,39,23,25,6,14,23,111017353.84615385,235809434.48275862,0.00000000000000000000,0.00000000000000000000
SX,2013,85,40,65,45,20,22,47704997.647058823529,115990065.67164179,0.00000000000000000000,0.00000000000000000000
SX,2014,110,44,98,34,12,47,27103680.000000000000,167500800.00000000,0.00000000000000000000,0.00000000000000000000
SX,2015,92,43,51,25,41,42,110153426.08695652,174045707.46268657,0.04444444444444444444,0.00000000000000000000
SX,2016,152,58,75,42,77,75,122934126.31578947,172036430.76923077,0.20000000000000000000,0.17204301075268817204
SX,2017,186,61,114,46,72,96,109367535.48387097,288980011.26760563,0.21153846153846153846,0.10924369747899159664
SX,2018,146,51,54,31,92,83,179024350.68493151,246576505.26315789,0.13274336283185840708,0.15000000000000000000
SX,2019,367,101,193,116,174,192,166738345.50408719,232848280.51948052,0.10502283105022831050,0.07079646017699115044
SX,2020,143,44,77,44,66,68,157014176.22377622,207536657.14285714,0.19101123595505617978,0.17777777777777777778
SX,2021,240,42,144,71,96,97,96597360.000000000000,190113428.57142857,0.10000000000000000000,0.13008130081300813008
SX,2022,349,115,186,85,163,153,125292378.22349570,189918453.78151261,0.16438356164383561644,0.11290322580645161290
SX,2023,881,137,391,268,490,464,62719240.862656072645,86118491.803278688525,0.17808219178082191781,0.16556291390728476821
SX,2024,721,173,330,176,391,379,58101303.744798890430,71235788.108108108108,0.09725158562367864693,0.07565011820330969267
SX,2025,651,145,334,204,317,336,40327034.101382488479,74592320.000000000000,0.16511627906976744186,0.14355231143552311436
SY,2010,23,8,18,4,5,18,3121669.565217391304,93759709.090909090909,0.00000000000000000000,0.00000000000000000000
SY,2011,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
SY,2016,2,2,2,2,0,0,86400.000000000000,432000.000000000000,,
SY,2018,4,4,2,1,2,3,106250400.000000000000,150400800.00000000,0.33333333333333333333,0.00000000000000000000
SY,2019,3,2,1,1,2,2,22320000.000000000000,90950400.000000000000,0.00000000000000000000,0.00000000000000000000
SY,2020,13,6,8,10,5,3,33137723.076923076923,12415015.384615384615,0.36363636363636363636,0.30000000000000000000
SY,2021,18,8,16,7,2,11,8265600.000000000000,68577600.000000000000,0.42857142857142857143,0.21428571428571428571
SY,2022,16,10,12,10,4,5,49593600.000000000000,21600000.000000000000,0.50000000000000000000,0.37500000000000000000
SY,2023,22,5,14,1,8,21,29160000.000000000000,137093236.36363636,0.00000000000000000000,0.00000000000000000000
SY,2024,13,10,12,7,1,4,3728492.307692307692,105973527.272727272727,0.00000000000000000000,0.60000000000000000000
SY,2025,14,5,7,5,7,8,273017828.57142857,324358892.30769231,0.10000000000000000000,0.20000000000000000000
SZ,2010,21,10,15,4,6,17,84988800.000000000000,191133257.14285714,0.00000000000000000000,0.00000000000000000000
SZ,2011,26,8,22,21,4,5,50141907.692307692308,89716430.769230769231,0.00000000000000000000,0.00000000000000000000
SZ,2012,17,9,6,5,11,12,89835670.588235294118,386944941.17647059,0.00000000000000000000,0.00000000000000000000
SZ,2013,44,11,16,14,28,30,145185381.81818182,233346763.63636364,0.17647058823529411765,0.16666666666666666667
SZ,2014,98,23,63,52,35,46,78939624.489795918367,234118432.65306122,0.00000000000000000000,0.00000000000000000000
SZ,2015,89,16,26,20,63,69,172671856.17977528,199751946.06741573,0.00000000000000000000,0.00000000000000000000
SZ,2016,164,33,61,57,103,107,148765521.95121951,180373170.73170732,0.07812500000000000000,0.08396946564885496183
SZ,2017,202,31,56,52,146,150,87649378.217821782178,174326114.85148515,0.01960784313725490196,0.01265822784810126582
SZ,2018,315,45,174,174,141,141,71597622.857142857143,106402560.00000000,0.10625000000000000000,0.10625000000000000000
SZ,2019,424,47,263,221,161,203,77945026.415094339623,135619675.47169811,0.26000000000000000000,0.24028268551236749117
SZ,2020,307,23,81,66,226,241,208311244.29967427,256309962.21498371,0.09578544061302681992,0.08582089552238805970
SZ,2021,79,16,33,20,46,59,93733063.291139240506,102114956.96202532,0.00000000000000000000,0.00000000000000000000
SZ,2022,409,69,282,236,127,173,39832512.469437652812,98749073.838630806846,0.37918215613382899628,0.39228295819935691318
SZ,2023,340,64,187,126,153,214,48015275.294117647059,70595661.176470588235,0.12631578947368421053,0.02173913043478260870
SZ,2024,676,91,478,333,198,343,26301514.792899408284,43006622.485207100592,0.04347826086956521739,0.16523605150214592275
SZ,2025,259,50,184,174,75,85,40838511.196911196911,73150443.243243243243,0.03773584905660377358,0.00854700854700854701
TC,2010,36,19,22,4,14,8,74500800.000000000000,122004000.00000000,0.00000000000000000000,0.00000000000000000000
TC,2011,90,33,61,20,29,40,136331520.00000000,352213920.00000000,0.10204081632653061224,0.12765957446808510638
TC,2012,80,22,47,19,33,42,74920680.000000000000,137793836.06557377,0.05405405405405405405,0.02222222222222222222
TC,2013,507,39,108,67,399,379,112938773.96449704,120330791.03139013,0.01405152224824355972,0.01732673267326732673
TC,2014,449,45,137,71,312,295,69262973.719376391982,72852904.918032786885,0.06628242074927953890,0.07187500000000000000
TC,2015,341,57,246,129,95,121,47404715.542521994135,246440102.40000000,0.00000000000000000000,0.00000000000000000000
TC,2016,502,63,240,112,262,270,142139703.58565737,205548540.31413613,0.00303030303030303030,0.00357142857142857143
TC,2017,773,69,227,97,546,264,122067328.33117723,140053442.65927978,0.06646058732612055641,0.00675675675675675676
TC,2018,234,64,163,73,71,82,72693784.615384615385,124117223.22580645,0.00000000000000000000,0.00000000000000000000
TC,2019,796,91,288,177,508,187,55892008.040201005025,72511912.087912087912,0.00000000000000000000,0.00403225806451612903
TC,2020,180,37,65,41,115,67,112462560.00000000,112750400.00000000,0.02542372881355932203,0.02898550724637681159
TC,2021,920,79,295,133,625,374,170710340.86956522,177151185.79881657,0.00821917808219178082,0.01152073732718894009
TC,2022,1163,138,623,328,540,515,107534494.92691316,121567464.76868327,0.05591677503250975293,0.03791469194312796209
TC,2023,1033,160,545,344,488,430,96398395.353339787028,122802083.72093023,0.13908205841446453408,0.10221465076660988075
TC,2024,1358,227,811,451,547,456,67122174.963181148748,85530856.008820286659,0.04217687074829931973,0.02245250431778929188
TC,2025,963,178,462,245,501,437,85086504.672897196262,92931181.231671554252,0.04475043029259896730,0.02886597938144329897
TD,2010,7,3,7,0,0,7,271542.857142857143,364496914.28571429,,0.00000000000000000000
TD,2011,14,1,0,0,14,14,419731200.00000000,422323200.00000000,0.00000000000000000000,0.00000000000000000000
TD,2013,13,6,12,8,1,5,12355200.000000000000,59037784.615384615385,0.00000000000000000000,0.16666666666666666667
TD,2014,60,4,58,4,2,56,5859360.000000000000,823566240.00000000,0.00000000000000000000,0.00000000000000000000
TD,2015,31,5,8,0,23,31,134109522.58064516,215738012.90322581,0.00000000000000000000,0.00000000000000000000
TD,2016,25,6,6,5,19,20,154935936.00000000,168918912.00000000,0.00000000000000000000,0.00000000000000000000
TD,2017,24,3,0,0,24,24,269136000.00000000,269136000.00000000,0.00000000000000000000,0.00000000000000000000
TD,2018,25,8,13,4,12,21,81613440.000000000000,131808384.00000000,0.00000000000000000000,0.04545454545454545455
TD,2019,118,7,26,15,92,103,113060257.62711864,142370359.32203390,0.00000000000000000000,0.00000000000000000000
TD,2020,158,6,7,3,151,155,119960384.81012658,153014400.00000000,0.00000000000000000000,0.00000000000000000000
TD,2021,133,7,7,1,126,132,112480457.14285714,130521816.54135338,0.00000000000000000000,0.00000000000000000000
TD,2022,120,11,45,27,75,93,93665520.000000000000,181712880.00000000,0.07000000000000000000,0.05932203389830508475
TD,2023,134,12,42,19,92,115,48291797.014925373134,143076465.67164179,0.00000000000000000000,0.00000000000000000000
TD,2024,562,28,254,162,308,400,50748469.750889679715,90005893.238434163701,0.00229885057471264368,0.13793103448275862069
TD,2025,491,15,299,163,192,328,50812174.338085539715,57947476.985743380855,0.52517985611510791367,0.23004694835680751174
TF,2010,80,1,0,0,80,14,128538360.00000000,131500800.00000000,0.00000000000000000000,0.00000000000000000000
TF,2011,23,1,0,0,23,6,114701634.78260870,131500800.00000000,0.00000000000000000000,0.00000000000000000000
TF,2012,77,4,4,0,73,21,117376083.11688312,131500800.00000000,0.00000000000000000000,0.00000000000000000000
TF,2013,227,4,28,0,199,62,26665628.193832599119,40927122.580645161290,0.00000000000000000000,0.00000000000000000000
TF,2014,28,2,0,3,28,1,176138742.85714286,33004800.000000000000,0.00000000000000000000,0.00000000000000000000
TF,2015,20,3,20,8,0,0,1537920.000000000000,2505600.000000000000,,
TF,2016,17,3,17,1,0,0,2276894.117647058824,2505600.000000000000,,
TF,2017,13,4,12,0,1,2,11065846.153846153846,90417600.000000000000,0.00000000000000000000,0.00000000000000000000
TF,2019,40,8,29,2,11,5,12307680.000000000000,29425371.428571428571,0.00000000000000000000,0.00000000000000000000
TF,2020,53,4,6,0,47,18,42543033.962264150943,55142400.000000000000,0.00000000000000000000,0.00000000000000000000
TF,2021,17,3,7,0,10,4,24247905.882352941176,66182400.000000000000,0.00000000000000000000,0.00000000000000000000
TF,2022,21,6,15,4,6,2,24130285.714285714286,23529600.000000000000,0.00000000000000000000,0.00000000000000000000
TF,2023,10,5,10,,0,,311040.000000000000,,,
TF,2024,28,11,26,2,2,0,1286742.857142857143,4233600.000000000000,0.00000000000000000000,
TF,2025,11,3,11,1,0,0,699054.545454545455,4233600.000000000000,,
TG,2010,28,7,4,1,24,27,509926628.57142857,610965257.14285714,0.00000000000000000000,0.00000000000000000000
TG,2011,15,3,1,1,14,14,639878400.00000000,639878400.00000000,0.00000000000000000000,0.00000000000000000000
TG,2012,40,8,3,3,37,37,429928560.00000000,455051520.00000000,0.00000000000000000000,0.00000000000000000000
TG,2013,133,12,31,15,102,116,164890827.06766917,304343670.22900763,0.11864406779661016949,0.10769230769230769231
TG,2014,169,9,60,55,109,112,103899323.07692308,199326869.46107784,0.20408163265306122449,0.23287671232876712329
TG,2015,60,8,7,0,53,60,239909760.00000000,389756160.00000000,0.01666666666666666667,0.00000000000000000000
TG,2016,34,3,1,1,33,33,442365458.82352941,553447905.88235294,0.00000000000000000000,0.00000000000000000000
TG,2017,42,9,16,11,26,30,263211428.57142857,357571668.29268293,0.00000000000000000000,0.00000000000000000000
TG,2018,30,9,11,11,19,19,306527040.00000000,366053760.00000000,0.00000000000000000000,0.00000000000000000000
TG,2019,190,13,17,13,173,177,248823360.00000000,345739604.21052632,0.02808988764044943820,0.01666666666666666667
TG,2020,15,5,1,1,14,14,189705600.00000000,232611840.00000000,0.00000000000000000000,0.00000000000000000000
TG,2021,122,9,8,5,114,117,306569862.29508197,380031108.19672131,0.00000000000000000000,0.00000000000000000000
TG,2022,109,17,24,17,85,92,263254458.71559633,337687662.38532110,0.00000000000000000000,0.00000000000000000000
TG,2023,110,24,32,15,78,94,270325178.18181818,328808278.89908257,0.04761904761904761905,0.00000000000000000000
TG,2024,200,19,79,65,121,128,253277712.00000000,263089343.00518135,0.00000000000000000000,0.00763358778625954198
TG,2025,478,28,406,393,72,85,48784729.707112970711,56953144.769874476987,0.00000000000000000000,0.00000000000000000000
TH,2010,1027,129,500,395,527,585,277508471.27555988,327480862.04081633,0.05583756345177664975,0.04517133956386292835
TH,2011,1407,148,808,628,599,684,185624597.01492537,235163217.07317073,0.03800786369593709043,0.04523227383863080685
TH,2012,1712,225,1000,860,712,756,201915740.18691589,236714827.72277228,0.09472656250000000000,0.09482758620689655172
TH,2013,2161,258,1107,940,1054,1109,242693002.12864415,297661830.74670571,0.01655629139072847682,0.02272727272727272727
TH,2014,2725,292,1466,1209,1259,1364,202100094.82568807,238595497.24057520,0.02359249329758713137,0.04290254237288135593
TH,2015,4681,372,1976,1642,2705,2797,199332312.24097415,228056196.44063978,0.04875804967801287948,0.05065210797694874128
TH,2016,7002,531,3021,2497,3981,4134,221155755.26992288,264940824.61167245,0.06251194800229401644,0.05904907975460122699
TH,2017,12379,675,5086,4417,7293,7368,222950310.81670571,268872892.38862961,0.13031674208144796380,0.14583119680032817147
TH,2018,16802,898,6614,5513,10188,10592,234890304.29710749,280428799.20521577,0.11659787735849056604,0.11265935369107619330
TH,2019,26797,1117,11530,10154,15267,15683,246608724.26017838,284448218.84893757,0.14334620786516853933,0.14354236987031444306
